0,1,2,3,4,5,6,7,8,9,10,11,12
-284.55814,97.471436,3.966399,22.720737,-6.59937,23.27343,-1.1619368,12.270904,-4.4836597,9.55223,-0.24720556,-1.1672308,0.45258844
-283.41132,99.156,2.8016171,25.036083,-0.046914697,19.60487,-4.174613,11.138992,-7.489257,7.638305,-3.4013102,-4.264206,-5.848574
-281.06528,101.529434,5.1159735,22.154543,-3.6693702,26.170568,-3.8289576,14.500631,-4.566777,4.662463,2.3672895,1.6366049,0.37229893
-280.07916,102.16186,11.374987,34.137924,-4.6526914,20.135273,-1.2469577,14.382072,-5.9042,4.022243,0.28818673,0.17746778,-2.1782196
-282.83362,100.21391,6.8869953,28.875385,-2.4592469,23.061983,0.008248478,12.477994,-8.498026,5.945318,0.21839532,-1.874365,-2.5228336
-279.1196,104.33437,4.1343575,26.227367,-6.9282713,21.359392,1.8742695,15.523955,-3.1416175,4.0436106,-3.429679,-3.8858948,0.7596619
-285.2584,100.10898,9.049877,21.46333,-10.242595,24.727123,-2.4468312,7.5437384,-5.3892345,1.7908026,-7.1992645,-0.3789512,-0.18588674
-291.93268,95.91575,0.7997882,24.166708,-6.218158,21.500343,4.0287127,17.995481,-0.88714945,3.6183991,-1.5586534,0.019134551,0.029877752
-280.26892,98.9319,6.591378,20.541561,-9.749413,21.5661,-4.949516,12.930552,-6.635704,4.4432554,-3.3019252,-0.72425824,-7.497477
-283.71857,96.79668,6.8852696,22.675,-1.8879709,29.301369,-5.696211,16.70475,-0.32164073,5.703232,-5.397895,-5.662994,-2.9705913
-276.6975,103.3995,4.072587,24.390337,-6.848752,21.164326,-0.031482667,17.061277,-3.986619,1.4098196,-2.4957826,0.9878455,-4.327447
-285.95737,97.29152,3.0005288,32.192577,-2.3616545,18.315437,-2.2556763,16.878077,1.0144043,5.1634893,-1.3067127,-3.9220507,-0.90919733
-278.58353,98.56842,6.671072,30.727173,-3.5994062,26.206768,-4.317337,11.71324,-5.8188844,3.810391,1.9091032,1.7087598,-0.386513
-277.5453,103.7617,10.162043,26.202984,-13.686082,16.01213,-0.17152792,16.503891,-5.0215015,5.8448915,-0.7017746,-0.9842787,0.10313392
-282.13037,99.69154,10.097866,30.183922,-5.556962,23.984833,-3.6431026,13.283357,-1.9447091,6.2814054,-1.203234,-1.1406412,1.3781375
-271.50378,97.231064,9.316303,24.419086,-9.809289,27.707565,-0.032535493,12.513285,-10.286509,8.357854,-1.5836535,2.680404,-3.3616588
-275.86844,100.23954,7.270847,20.56474,-13.53007,17.967026,-8.056735,13.003516,-5.337509,5.1145086,-6.042817,-3.0768921,-5.843455
-281.11752,100.68808,6.2023287,19.052673,-12.263856,21.232264,-6.601184,12.376459,-5.524965,1.8406537,-2.5747564,-3.5125058,-3.3742323
-280.90903,107.91363,6.9242873,20.438198,-9.396053,18.369106,-5.9221363,12.9051,-4.060117,2.2226517,-1.0214053,-5.2783566,-3.2330785
-276.9599,99.64067,2.0441947,26.82397,-9.428192,15.112495,-5.6068287,17.255344,-1.5675435,4.4718533,-1.1750369,3.3001335,3.1011415
-276.54745,106.25717,7.5762014,29.87788,-5.447313,16.452667,-3.5498772,19.386753,4.8494873,6.270673,-3.547657,0.30068225,1.6953812
-279.32947,103.68155,6.460737,26.060596,-6.2930055,17.384712,-5.1526823,15.000395,-0.07941997,5.9142804,-2.9344473,-1.1429764,-2.6217222
-283.3449,96.69478,-2.1155086,18.006628,-15.398602,15.009459,-3.851297,14.965628,-4.173852,0.14789158,-6.006633,-3.4503877,-0.8357804
-287.40738,93.88864,2.1095083,29.060572,-5.194724,20.822466,-2.3585968,10.913898,-3.8933587,7.7513638,0.29474187,-1.4927006,-0.0046022534
-288.1615,102.73934,7.8834896,26.023989,-7.6435738,20.829754,-0.9469958,12.025429,-3.3664765,2.2430093,-7.365414,-5.9949794,2.4186049
-279.49896,104.94017,6.9515686,22.364075,-7.644342,20.623287,-4.815283,13.367679,-3.4044728,4.1092753,-4.934696,-2.4772477,2.9451613
-283.38666,102.593414,7.0232325,29.190716,-3.7495856,18.42136,-4.847293,19.189419,-2.1885939,2.168986,3.2875752,-0.0980674,-0.37893426
-278.60382,105.42062,8.141963,26.362888,-7.8830795,22.429153,1.0682292,16.095589,-5.1305275,3.3525763,1.4344542,-1.7692218,-0.5913961
-284.8157,100.41206,3.974182,25.479479,-6.8844934,21.965504,4.0165873,18.015583,-1.3895961,10.354862,1.7204064,-6.765202,-3.5788434
-278.85394,99.16934,4.3320427,29.749542,-4.280681,22.20475,1.5777617,18.45242,-4.0249705,4.5812836,-2.905418,-2.6894126,4.168501
-285.73315,97.567986,4.8471656,26.184929,-8.871643,24.547112,5.425494,14.276719,-3.2187104,3.6808472,-4.1402984,1.6461725,1.5777428
-278.74237,105.811935,10.229854,25.647114,-11.578533,16.888763,-5.9918694,10.586346,-5.7820516,1.7485662,-2.5811062,0.013136983,-3.432456
-281.98108,104.62172,7.193267,22.784311,-2.0733926,19.862007,-6.6026235,12.110688,-9.712599,1.1871643,-4.6303244,-2.6918235,-4.260083
-282.21872,97.93411,7.5192327,31.698473,-2.5838706,22.005548,0.68329704,15.225932,-5.1059303,4.0416083,-5.6212015,-4.629555,-3.4190147
-281.88885,101.57977,8.919221,30.719002,-1.4444121,21.512136,-5.184334,13.551905,-5.4295936,3.1227937,-3.424564,-4.1694336,-3.9450393
-282.6465,99.32217,10.188647,31.239433,-8.383686,21.029371,0.1931287,11.266212,-5.936582,-0.5986687,-6.6327496,0.26503998,0.50188136
-283.93127,99.39267,2.030192,24.867199,-5.521483,22.028954,-4.113246,8.857801,-6.285413,-1.2585993,-6.3733797,-0.5021925,3.9997227
-277.31674,107.33078,11.96804,28.34874,-8.237038,21.426693,-0.8771964,11.429895,-3.2209387,6.8957777,0.23234302,2.770605,2.0867357
-276.86188,105.398056,6.9031057,27.393032,-6.920951,18.739555,-1.3360227,14.42022,-2.1533494,7.971155,-2.5626225,-3.1411684,0.6742146
-281.59048,103.064384,3.5624905,23.148832,-9.799706,23.019478,3.5640974,10.894255,-5.2373495,7.3063416,-0.3005178,2.4500995,1.6452616
-278.60156,106.68315,4.9089947,27.475845,-8.987975,16.27656,1.0213505,17.515572,-4.293066,1.2042303,-1.7727141,-0.37454346,-0.22137594
-278.7993,102.417465,6.7491107,26.498915,-7.1563306,18.41483,-8.498547,9.158503,-11.447849,-4.956296,-4.685672,0.8447615,2.0752904
-280.44724,99.537094,-3.5947628,27.680973,-7.011813,15.855558,-4.9912596,8.890206,-8.6684265,0.19841492,-1.6894786,-6.205396,-3.5663965
-281.8132,105.04985,5.3346186,28.473473,-2.1315427,19.201136,-2.919736,8.679472,-5.704973,2.1336884,-11.184589,-8.9145775,-5.580323
-279.60062,100.462906,2.8752198,21.369343,-10.223838,16.522846,-5.3111525,8.689781,-9.415187,5.6200666,-0.7476336,-3.3271513,-5.182683
-277.6437,102.98894,5.783745,31.2015,-8.594834,17.722633,0.53935397,16.422623,-6.293232,-2.9488153,-3.9738088,-3.841289,1.6862133
-282.96198,101.824936,4.367352,26.383999,-8.318296,18.165508,-1.1192982,15.92678,-5.603608,-1.9701973,-3.3425307,-3.1877177,-1.8194002
-284.76932,97.337776,3.019088,23.066982,-6.729224,21.601032,-6.314882,6.2306204,-8.294358,2.3315074,-4.4343724,-3.64637,-0.5670786
-278.81888,98.52385,-0.072083116,22.690231,-12.186272,11.726737,-11.669001,10.254091,-6.173612,1.498961,-8.468317,-7.0294914,2.6846263
-277.33685,99.754974,4.2784038,23.117126,-12.742144,13.69211,-5.243287,13.855391,-7.217123,2.1671858,-6.628265,-3.524129,-7.739092
-280.98047,101.69264,4.837616,27.492989,-3.981357,17.303947,-5.6311526,11.904261,-3.1186152,9.172531,-0.4056493,1.9148071,-2.3155966
-281.69046,101.26069,4.8076153,29.683395,-4.9253597,19.181753,0.36894414,12.868874,-4.488579,2.8810396,-3.9480345,-7.1352997,-10.719393
-282.82202,95.46517,1.2371557,22.558908,-1.9124409,28.663439,1.9429035,18.676294,-1.5832127,4.7756405,-5.059534,-1.9685795,-4.708769
-276.90768,102.273964,7.1025066,30.245789,-5.0969105,20.51461,-1.3489361,17.935276,-4.400006,1.801486,-1.4702768,-1.2274878,-0.006988287
-277.83694,100.335464,7.596339,36.200035,-0.7793039,23.880032,2.890667,14.272467,-6.4106255,5.6110945,1.62937,-1.4013296,-3.2888157
-272.02606,102.067856,10.641762,32.048237,-9.572241,24.958612,-2.2150712,15.7751465,-3.863062,2.729848,3.0595431,-0.6709766,-4.3832135
-274.89008,94.004875,4.468582,34.462463,-14.421582,15.420541,-2.5600805,16.564678,-1.2792668,8.54225,-0.76488006,-7.29493,-0.5470696
-268.5242,100.31649,-1.4799566,27.953428,-9.038256,18.872816,-3.3820698,13.470491,-0.8840732,5.3673887,-2.5500495,-2.574628,-4.1899886
-281.16898,97.36383,1.4941016,20.919996,-11.409457,24.045635,-1.7506213,15.307772,-1.6985724,1.5231404,-3.1318474,-5.1291704,-3.4835672
-271.42538,102.07301,1.9616797,28.765467,-2.5469182,14.739443,-13.443804,10.361592,-8.591292,-0.30235457,-3.5322444,-1.1819582,-1.7563689
-279.81778,100.87179,1.1756877,21.714888,-11.528059,20.171766,2.470707,14.096383,-3.5277665,6.943359,-2.5893269,-4.5400405,-0.41692993
-273.80914,99.46007,-0.21824661,27.355165,-10.862903,18.374151,0.019060135,14.793901,-2.1098104,3.682943,-2.8905149,-1.2982146,-1.8060819
-282.81436,96.10516,2.3368478,25.324417,-10.597418,23.01308,-3.1937532,10.29267,-7.143498,1.7634869,-3.4363246,-6.5835204,0.09886789
-279.98154,103.524155,6.9669123,27.025768,-5.7319975,21.898766,-3.575951,17.883911,-0.2771392,1.7176783,-2.8811333,-2.1172874,2.1157196
-279.35733,104.109985,5.6318445,28.614365,-5.117143,20.670895,-2.970189,11.574591,-2.819752,6.819543,-2.8611152,-3.7486124,0.624897
-281.80878,106.92761,7.270442,23.586697,-9.718868,20.967243,2.426793,13.412058,-3.7815695,0.5250915,-4.709952,-0.55119085,2.2467594
-280.25662,104.434204,6.2261133,22.581379,-7.3537855,17.866035,-1.992331,11.687855,-13.271099,3.3662596,-3.3886108,-8.330883,-6.1418214
-284.07727,94.09314,-3.6607547,25.237278,-0.6202599,22.995047,-0.7233464,12.738293,-2.8618848,7.2322116,-2.7694182,-5.2116833,-8.300249
-281.03677,100.18727,1.8677517,27.369293,-0.23504409,24.869705,-2.105105,13.951515,-5.5644455,2.9429574,-5.92752,-9.082931,-2.9076176
