0,1,2,3,4,5,6,7,8,9,10,11,12
-268.04645,176.23967,8.169757,49.62301,-10.338203,28.885353,-4.215231,20.239365,-6.4638605,2.5290408,-4.1625214,-20.818478,-4.680403
-261.71555,177.27246,1.1834575,47.297096,-9.463466,30.107435,-3.8345792,19.127459,-5.706911,2.0689483,-4.7974043,-18.725021,-2.67357
-262.95258,177.08351,2.5396986,47.56881,-8.031461,28.645248,-7.4156446,19.747005,-6.2809453,1.1434191,-3.6189795,-16.347359,-2.9845233
-266.47076,181.61014,6.776076,44.284355,-9.304385,30.747122,-4.6884737,19.373785,-8.311268,-0.27444783,3.9515762,-6.8716526,1.451112
-269.78708,178.25829,3.3712401,40.519928,-7.1493855,35.15654,-3.77746,14.620436,-11.032276,2.9723458,2.3132572,-9.125301,1.5190499
-269.05502,179.08688,7.1612806,43.215935,-7.273112,36.30916,-4.629058,16.909603,-8.31977,1.4388835,1.4285532,-11.721411,-3.371893
-267.16464,181.69159,10.208634,47.721718,-9.137934,35.915268,1.0526103,18.37257,-8.498001,-0.86476225,0.7371236,-9.722463,-0.96086806
-270.88016,180.38641,7.987342,41.693985,-12.039438,36.932327,0.9669774,16.592993,-5.8829823,-0.44506192,-2.3241599,-7.94567,2.673419
-271.29285,177.65985,9.721912,38.938545,-12.349542,38.623177,-2.622884,19.345284,-4.14891,0.8052642,-4.4593725,-10.4157295,-3.4182305
-267.4366,177.53787,7.2324276,39.924694,-10.319574,38.58144,-2.6925547,23.30949,-5.692353,-5.3253965,-6.46247,-12.76904,-6.9240375
-266.1507,177.636,6.7046714,46.116814,-11.774589,33.153122,-4.2086,20.082138,-5.57742,-4.428263,-2.7827234,-11.362917,-2.1952448
-264.6251,176.16779,11.524237,46.23848,-17.107607,33.877853,-4.9394445,16.645388,-8.843269,-1.1155767,-1.9119096,-10.667285,-0.6316269
-261.7109,175.05145,11.428448,39.282097,-22.733974,35.72146,-7.7679543,14.144373,-9.590591,1.5789872,-4.420562,-11.254505,-4.2980347
-264.35358,178.85648,9.085355,36.91888,-19.950426,33.501823,-7.3193855,17.869415,-6.512,0.045176744,-2.5562534,-11.841887,-3.5706758
-262.94455,183.43619,7.0976095,43.061043,-12.267212,30.498386,-5.808035,23.000332,0.95915323,1.0150691,-0.86393434,-8.669468,0.13332887
-262.45883,183.32408,5.9447727,44.190964,-10.827895,29.578478,-4.7611527,23.845337,2.474051,1.2246622,-4.400652,-9.587669,0.151218
-268.74573,178.16165,2.9831543,40.584522,-14.6339245,31.078815,-2.8517997,17.692158,-4.2887807,-0.3218401,-4.0883636,-12.323401,-0.033070922
-271.1565,181.7666,7.986882,41.45553,-12.364908,32.423706,-2.8899322,17.182053,-5.683732,-2.3996272,-5.2236233,-11.963411,3.7644382
-266.18768,185.90927,9.977756,43.89794,-10.32807,31.889933,-1.8255079,24.02206,-4.7230215,-1.7836423,2.3130765,-9.40167,3.4322078
-268.34238,181.09702,7.6944566,44.96724,-11.66849,33.624172,3.6098623,23.352966,-5.1658783,2.775562,2.250473,-12.984568,1.6004093
-267.4291,180.76183,7.9267926,43.361107,-16.475655,30.546865,0.13473874,17.800802,-7.4219522,-1.9252365,-4.2793436,-10.777744,1.0641973
-266.07275,184.35406,9.326983,40.990723,-15.457396,27.783783,-7.6471786,13.586692,-11.665119,-6.0395412,-5.984379,-13.112831,-4.0654316
-269.6694,178.22153,9.355812,46.998318,-9.442426,32.877796,-4.9626865,15.174555,-10.8538685,-5.7789288,-7.2725825,-14.812937,-3.8209352
-268.37378,180.49942,10.469269,45.92294,-12.985363,33.1762,-2.864307,14.864626,-6.219923,-2.35033,-3.582255,-6.6298914,3.7666993
-261.29886,187.52449,9.408506,42.55297,-15.19203,32.395107,-0.59111124,14.361444,-4.824121,2.1977773,-1.8764431,-5.2094717,5.5778675
-262.76096,185.61578,6.305215,41.883545,-14.665411,32.349827,2.892763,16.972582,-7.9258924,-0.29043427,-2.8077922,-7.28782,2.520721
-264.36627,182.1769,3.932712,45.983166,-10.005508,31.161026,-3.006886,14.26713,-11.701117,-6.870451,-2.942751,-8.611601,2.348006
-265.34897,181.06067,3.0631254,46.76519,-7.9580927,30.0459,-4.514245,10.985921,-13.487654,-4.8132505,-6.8686686,-15.687685,-2.6022196
-265.17398,182.6814,6.636886,46.383347,-12.045496,29.552536,-2.3316865,16.068336,-10.49032,-5.028363,-2.4848409,-14.462864,-1.1748769
-266.5833,180.30362,3.567944,42.09941,-14.968583,27.33206,-5.378706,17.43511,-7.4192076,-4.45399,-2.75242,-12.456154,3.461721
-263.1573,180.29796,4.0251236,40.28239,-19.153282,22.404474,-10.578796,15.260849,-8.488155,-2.8643327,-7.938836,-12.949385,1.7567089
-266.80475,180.75635,7.1791115,44.93355,-12.1948185,26.479397,-7.0759606,15.652224,-7.180662,0.04551965,-4.4505005,-10.885046,-3.932155
-266.3427,179.16815,8.327172,49.14355,-8.187515,32.551907,-2.4057655,17.953518,-9.1016245,-1.4595748,-2.1206803,-13.176239,-3.1327257
-257.0346,180.50192,10.154543,54.063507,-14.630743,30.573257,-2.3670883,18.67672,-8.768564,-2.3877199,0.27411586,-15.523071,-5.7026806
-253.84537,174.77405,3.900001,51.66152,-19.28801,33.108738,-1.4532144,20.387009,-4.8306293,-1.9207458,-0.8575765,-17.383669,-5.3116713
-255.0875,177.00258,0.12826425,45.640255,-16.035683,30.609825,-8.270571,16.00341,-5.416194,-3.7647057,-4.334552,-15.98196,-4.9270716
-261.7213,176.45981,-0.6202804,42.315704,-14.646661,28.08798,-9.999886,13.799985,-8.298574,-5.517372,-5.9834876,-13.350573,-1.4625628
-264.75742,174.77368,1.4850419,42.749847,-17.21914,31.867521,-2.6610386,18.141495,-5.030013,-1.9721439,-3.863675,-12.929115,0.99840736
-265.41867,180.5694,6.127125,42.892433,-13.193939,34.131668,-3.7969246,18.279087,-4.5537357,-3.0267367,-4.7281127,-13.3111725,2.1021178
-265.2977,185.77145,6.748379,39.84646,-12.90427,30.88255,-1.6987008,15.218025,-10.372292,-2.0209677,-6.9761353,-15.760942,0.046179056
-268.5586,179.54202,3.8475862,43.38063,-6.4766717,33.536835,-4.1500287,13.051628,-10.482343,-0.2846673,-7.8305492,-19.673197,-4.3324404
-265.8316,178.53848,3.919055,45.939716,-7.6740255,36.149128,-5.712912,14.417202,-5.670832,-2.0267081,-5.8508053,-15.980986,0.7969568
-264.55344,178.06012,4.7339067,47.099396,-11.494129,32.887352,-5.3259673,15.050609,-3.6571856,-0.57580686,-3.9288626,-8.553427,4.3456116
-258.0213,177.27393,5.5778337,50.49801,-12.937132,33.726128,-2.1420937,17.673786,-6.0629425,-0.45891172,-1.7422854,-13.167229,-6.902336
-256.8953,181.66603,5.9272943,50.015015,-13.230789,29.914804,-2.5760236,21.175587,-4.023581,-0.2846443,4.3310375,-11.762125,-8.685604
-263.6328,181.22824,8.8311825,50.326923,-10.846025,27.627834,-6.714896,21.451721,-1.1851342,2.1388602,2.005951,-13.474325,-8.174615
-259.12994,184.55727,9.685066,44.310524,-16.480927,27.102196,-9.178824,18.322159,-7.7968965,-2.2165117,-2.535311,-12.599385,-2.66201
-262.1583,181.93622,6.3235116,45.515484,-12.558704,27.781013,-10.689392,13.677984,-8.874741,-3.5238433,-5.630293,-13.621519,0.7022315
-263.7638,179.7066,7.430683,49.034554,-11.840582,28.550863,-7.846851,16.649464,-6.445654,-5.933794,-12.581743,-16.859554,3.3140576
-257.65115,177.14676,2.7743282,50.102283,-11.995192,25.835587,-8.320117,20.65934,-3.4236333,-1.2748231,-10.816394,-17.661594,3.132784
-256.68918,178.33957,3.9045217,46.59227,-14.948156,24.807014,-8.469459,22.283236,-3.8723629,3.3821456,-4.097951,-15.837664,-0.17066598
-257.877,181.42505,6.021571,46.471027,-13.769257,27.531208,-10.607566,15.976528,-10.377468,-3.2002268,-3.7002058,-18.886475,-3.4176865
-261.37054,182.68452,7.602872,43.278717,-12.6960125,34.207016,-7.2445984,17.02786,-9.022595,-7.034998,-2.272192,-12.64662,-1.7876902
-262.53763,180.94328,8.098236,43.805367,-12.581337,32.44138,-9.423469,20.592888,-1.2076695,-3.0182614,0.16249868,-8.853236,-3.9208593
-263.43118,179.67676,8.361641,44.819145,-12.345203,29.53546,-9.1484375,21.798101,-1.0159127,-0.08993974,-3.710404,-12.153362,-5.766507
-261.50403,177.0995,9.345914,44.168945,-15.142173,31.640594,-11.482857,19.97937,-6.715019,-0.60922194,-2.0156064,-11.901905,-1.7839625
-258.20166,178.42178,9.637154,42.44274,-19.807348,30.845074,-7.4301624,22.505724,-11.700008,-3.5414238,-0.41545242,-13.041985,1.6185544
-259.91116,183.49478,11.357012,43.63051,-16.168327,31.473127,-5.4739385,23.049541,-6.864236,-1.7069459,0.040483356,-12.83376,4.714866
-253.29626,177.42555,6.8055973,44.158028,-10.52358,36.14378,-13.58942,22.897186,-6.675638,1.04398,0.9006815,-8.000427,7.5557666
-236.0986,167.27338,4.988183,46.089397,-11.937945,39.96256,-24.152872,30.972328,-11.26649,1.4497033,4.7163286,-4.0865855,11.248454
-230.52158,166.64716,-2.6588216,47.042076,-12.3498955,39.804905,-21.695549,26.151566,-12.410471,3.7500443,1.4260492,-12.913652,7.8921
-240.75995,171.89563,-6.6644783,49.506115,-8.362633,36.203514,-12.628834,16.782679,-12.3419285,4.954279,-1.2690303,-20.212456,2.558094
-236.1189,167.73431,2.5885904,47.55802,-11.93114,43.159557,-16.494785,29.14112,-14.6675005,-3.9323993,-3.630619,-16.678417,-2.2390327
-240.3015,171.14386,8.721737,46.62002,-13.055841,42.573387,-17.553223,27.445229,-15.012979,-5.8696914,-6.126288,-15.563288,-1.8629267
-252.73378,171.62016,5.0988746,47.08512,-7.6419797,43.953625,-12.700779,17.885265,-12.917191,-2.371408,-6.0558043,-19.973034,-2.666644
-254.6147,172.75612,0.34342057,47.33323,-5.650297,42.713516,-8.534985,17.872332,-10.042959,-3.2299252,-2.0588343,-17.407993,-6.604901
-258.31445,177.89566,8.627293,52.59462,-9.567606,35.107063,-8.070511,17.667032,-10.262031,-4.5420322,4.591503,-9.503763,-0.8880837
-255.63257,177.69077,9.437145,52.983685,-14.25109,35.014305,-6.4038367,17.691212,-7.838434,-2.9705038,5.172835,-8.196708,-0.96423155
-258.2251,179.24193,6.567192,48.747337,-17.24234,32.396942,-6.8974285,11.929119,-8.289887,-4.971594,1.1129811,-10.596176,-5.7861595
-266.221,181.6152,7.4876623,43.2752,-15.889851,29.068844,-8.351964,11.376255,-9.090121,-2.62186,-0.19380307,-11.841715,-1.8633379
-266.10437,178.64407,10.274071,47.41378,-12.567478,33.094833,-7.442066,12.661535,-7.903342,1.4393163,-1.4933951,-13.159998,-0.060926855
-263.2283,179.78732,9.016104,45.723396,-12.713175,36.06076,-2.801439,18.911547,-2.7201333,0.7550378,-5.373288,-13.877313,0.5104908
-258.88754,180.62328,9.054492,50.23253,-11.989712,34.789867,1.0529985,25.819614,4.294542,0.8929422,-7.8904114,-11.78647,-2.2298408
-260.3958,183.84198,12.937232,50.811123,-15.812733,29.90604,-1.0211313,23.778801,1.5813257,1.9478643,-3.1061087,-13.469591,-1.2968323
-266.3375,180.46364,10.380337,47.427246,-14.806961,29.037685,-4.396748,22.38949,1.68071,2.2242253,-3.3165624,-16.787687,-2.4089613
-261.98993,181.54214,10.793194,47.958435,-13.265253,33.48545,-5.6876154,18.332611,-1.2700233,2.0802622,-1.3309716,-10.329004,2.5802565
-251.88348,174.78627,6.491794,51.070568,-19.10923,34.6408,-1.201157,21.01654,-3.731839,5.2238927,3.928244,-10.017526,-3.10838
-249.37045,171.28001,-1.5118066,51.091328,-19.36977,28.016802,-4.302426,22.7295,-3.8608413,3.1273868,1.039072,-14.074471,-3.5245752
-262.4863,175.89203,1.6042296,44.68908,-17.307743,26.756676,-3.3596618,20.640013,-5.3516226,-1.9696081,-3.1158538,-11.441057,-0.013630703
-264.8293,181.29985,8.635012,43.143852,-14.620243,34.201645,-2.8178496,17.481953,-5.7682357,-2.3253236,-5.9839964,-11.464404,3.0324845
-259.5285,183.15483,9.192274,49.028534,-13.818485,33.222984,-5.2461042,13.704557,-5.3310986,-3.80759,-5.337305,-13.917576,-1.3263803
-252.5493,179.67781,6.848326,53.588432,-15.779249,35.535248,-6.703598,11.073199,-2.324585,-1.4093207,-5.0051575,-13.374601,1.3496335
-251.73389,182.6279,3.5714107,47.321487,-15.8659,31.36991,-8.782381,12.13654,-7.047341,-1.4979296,-0.87160003,-9.268677,5.03113
-258.729,181.24704,-0.79097545,37.109085,-18.3138,27.889656,-5.731,18.128885,-5.4367905,3.2299662,2.3077645,-10.0425625,1.8557527
-263.34882,179.83176,4.448082,41.932083,-18.446905,29.129656,-4.1662674,16.630081,-3.5409906,-1.2511759,-3.3475218,-12.115409,-2.6575031
-263.51144,179.00046,9.088184,48.583183,-17.320488,30.679756,-1.6418614,18.3997,-1.8483882,0.90135044,-0.31674805,-10.184428,-1.173321
-264.98126,178.71243,7.302987,47.632057,-13.646936,31.361488,-5.620297,14.605462,-0.62173235,5.963161,0.74061835,-12.388689,-4.3231525
-260.025,186.32613,4.319369,40.05596,-13.024494,28.067074,-8.888903,17.574688,-1.7962195,3.9043396,1.7909114,-10.527949,-1.0860124
-257.30444,187.61542,3.8150105,41.102592,-15.155401,25.557583,-5.359683,22.399935,-1.8142765,1.4705609,-0.028366193,-13.260794,-2.2729073
-256.01932,183.60162,7.051138,46.46419,-14.248003,31.592613,-8.424249,18.324924,-5.578337,-4.3801956,0.46483767,-12.741626,-2.729925
-255.12683,182.03027,8.292242,43.65548,-18.080753,33.0857,-12.811659,12.628061,-10.21541,-2.7649245,0.67619765,-13.68005,-0.90845466
-257.89093,182.27081,6.6366477,45.71871,-13.429494,34.040276,-7.673918,15.954561,-8.036177,-3.6515026,-3.901998,-19.954765,-4.526979
-258.44724,183.0314,6.249838,49.515068,-10.709269,34.095036,-1.5296551,17.610909,-7.169652,-5.412488,-6.661336,-18.337006,-4.654831
-261.61496,181.43951,8.303377,48.261475,-10.537001,28.47102,-10.668978,18.205482,-5.9566016,-3.7564914,-2.8920639,-10.620554,0.07379854
-264.73523,179.14516,6.827026,42.393314,-12.782972,29.97826,-14.069321,16.58897,-7.3621845,-2.6744215,2.492196,-10.776918,-2.269422
-269.43356,177.65839,10.998414,49.58946,-10.096128,32.336826,-10.693859,11.759282,-8.5472,-1.749685,2.5151372,-11.252853,-2.8269963
-269.89352,176.11345,11.413348,51.531357,-11.036736,31.567175,-9.480923,10.510376,-9.54405,-2.1541188,-0.22385848,-10.607283,-0.19459224
-267.9907,180.24042,11.502346,43.01334,-17.566479,29.296043,-9.094448,14.883643,-9.861377,-5.7817163,0.20065634,-7.7839246,2.409515
-269.2661,181.42783,12.07892,44.675766,-9.432896,33.19361,-4.9291763,19.900066,-5.4245358,0.13082516,0.52262497,-5.3884554,4.5716953
-265.97684,183.04012,8.495767,46.926613,-8.718658,30.509169,-2.3715253,20.630741,-6.779132,0.31869012,4.3375254,-7.2465706,2.2832794
-261.68655,179.15936,0.32378745,47.35913,-12.809088,26.682339,-1.9592745,20.616154,-7.3837137,-4.275743,-0.6907075,-12.810799,-1.5747465
-268.44626,177.32376,2.7241733,45.47126,-12.414411,23.45475,-9.536316,20.734203,-2.7841287,-1.7478766,-2.4423683,-15.002175,-2.488915
-271.30038,179.52481,8.724819,48.92005,-6.9543476,25.823416,-13.473461,14.667609,-4.842324,1.7664332,-0.5134345,-12.336035,-1.6202412
-267.28104,174.87051,3.717128,46.439888,-11.994555,28.091309,-9.309622,13.902235,-9.445349,-0.037418485,2.2761912,-9.227631,-2.1733258
-260.8576,177.85344,6.488777,44.469414,-16.821617,32.765903,-6.6903048,16.911951,-4.402014,3.5974553,2.1220734,-12.177752,-2.0440617
-261.19968,179.62085,11.291964,46.792442,-16.691332,34.29366,-8.099552,15.077282,-4.471024,3.7614145,0.46996015,-14.478556,0.5743569
-269.82574,176.17056,9.615538,44.28106,-15.06208,32.481388,-5.85606,16.996494,-7.0918164,1.3645089,-1.5466998,-16.422375,-2.000479
-261.85562,176.68387,0.8230211,47.788574,-7.2069664,26.500984,-9.862923,15.860143,-12.437635,-3.076695,-2.9601736,-10.279847,-0.06562844
-255.47432,174.18231,-6.0982113,51.18615,-2.7303681,24.306,-12.081359,16.20525,-14.750679,-0.45373803,0.619437,-9.918051,0.6040529
-262.20486,173.4507,1.0505542,56.711914,-4.2668447,27.856527,-6.8694143,15.83724,-13.575262,-4.236414,-2.280193,-13.654675,0.3118614
-256.30136,174.30765,-1.6921319,56.53057,-8.726632,26.542011,-0.74589074,22.976559,-11.339429,-7.6457295,-5.7314215,-16.208393,0.16259372
-261.68033,176.36563,3.7511373,49.186462,-12.595435,28.793034,-4.778385,19.991108,-7.807822,-4.45539,-2.3690758,-11.426533,-0.7468255
-257.1842,174.37839,1.9137704,50.613358,-12.77659,32.325695,-8.273678,16.023247,-4.8459888,0.023528218,4.7377872,-8.1719,-0.17885557
-258.50595,178.2237,3.612075,49.973236,-14.544786,29.368244,-5.6964903,18.326328,-2.1750247,1.5712227,2.8595805,-10.26873,1.06019
-263.77673,179.19058,5.692256,44.432106,-16.417507,25.534798,-4.254595,21.791195,-2.4596124,1.8383347,-4.788645,-12.403908,-2.3583882
-264.77924,181.06006,4.666629,42.80316,-17.786701,26.192364,-2.7755177,16.74074,-4.530192,0.71339107,-3.669129,-9.960222,0.4034075
-261.86954,179.92468,5.6047573,48.721237,-15.003923,29.98809,-4.6706085,13.876131,-4.529005,-1.0258687,-2.112811,-9.344974,5.1828976
-264.70865,180.0741,10.306976,50.346703,-16.239918,27.997934,-4.621327,16.567442,-1.8750484,0.4616901,-3.456787,-14.15981,-1.690721
-265.64566,177.50449,9.998861,53.097115,-18.631985,20.391949,-2.945183,23.854862,-0.037211657,-0.22957247,-7.632082,-14.256594,-1.3048255
-264.90057,172.23389,4.6214647,49.388382,-18.532822,26.87094,-1.9906588,21.069485,-5.8525634,-2.240396,-3.986651,-12.56008,-1.1088792
-261.73727,172.42166,3.681222,49.36255,-16.81323,30.45272,-3.6388533,18.50938,-6.9343033,-1.7519374,-2.0285225,-12.464296,-1.3046006
-269.6635,178.52277,6.858442,44.017365,-15.605083,28.534664,-2.31806,20.367128,-3.519525,-0.592684,-3.5070484,-12.621649,-0.7925178
-272.46713,180.96848,12.725962,45.18068,-14.289938,30.126469,-1.8568563,21.62709,-3.0090845,-0.6621063,-2.9736285,-11.0598545,0.5239453
-267.60074,182.6899,13.748959,47.586357,-13.46825,31.00264,-1.4547294,19.021896,-7.03736,-0.12866926,-5.037554,-14.274811,0.63384056
-267.3831,179.78148,5.530719,45.146034,-10.807024,28.763004,-6.2140994,14.775418,-8.481665,-1.429194,-1.2214997,-7.8444967,0.27667916
-269.5261,182.79152,9.6258135,43.33297,-8.589092,31.41966,-5.541179,17.645481,-7.1488056,-2.9804707,-2.4081035,-5.5956726,1.1041088
-270.9457,182.44937,13.332647,44.862545,-10.448545,32.72532,-2.2341673,20.858124,-7.4131207,-5.965425,-2.8197021,-7.9371023,-2.56554
